predictor,n,diagnosis,score_fun,score
emerg.,150,SB,Specificity,0.9938574938574939
emerg.,150,SB,F1 score,0.7777777777777778
emerg.,150,AF,Precision,0.6666666666666666
emerg.,150,AF,Recall,0.46153846153846156
emerg.,150,AF,Specificity,0.9962962962962963
emerg.,150,AF,F1 score,0.5555555555555556
emerg.,150,ST,Precision,0.9047619047619048
emerg.,150,ST,Recall,0.9090909090909091
emerg.,150,ST,Specificity,0.9949937421777222
emerg.,150,ST,F1 score,0.9195402298850575
emerg.,151,1dAVb,Precision,0.5526315789473685
emerg.,151,1dAVb,Recall,0.75
emerg.,151,1dAVb,Specificity,0.9788029925187033
emerg.,151,1dAVb,F1 score,0.6451612903225806
emerg.,151,RBBB,Precision,0.9230769230769231
emerg.,151,RBBB,Recall,0.6857142857142857
emerg.,151,RBBB,Specificity,0.9974747474747475
emerg.,151,RBBB,F1 score,0.7999999999999999
emerg.,151,LBBB,Precision,0.9230769230769231
emerg.,151,LBBB,Recall,0.8
emerg.,151,LBBB,Specificity,0.9974842767295597
emerg.,151,LBBB,F1 score,0.8695652173913043
emerg.,151,SB,Precision,0.7272727272727273
emerg.,151,SB,Recall,0.7857142857142857
emerg.,151,SB,Specificity,0.9938574938574939
emerg.,151,SB,F1 score,0.7777777777777778
emerg.,151,AF,Precision,0.6666666666666666
emerg.,151,AF,Recall,0.46153846153846156
emerg.,151,AF,Specificity,0.9962962962962963
emerg.,151,AF,F1 score,0.5555555555555556
emerg.,151,ST,Precision,0.9047619047619048
emerg.,151,ST,Recall,0.9090909090909091
emerg.,151,ST,Specificity,0.9949937421777222
emerg.,151,ST,F1 score,0.9199999999999999
emerg.,152,1dAVb,Precision,0.5526315789473685
emerg.,152,1dAVb,Recall,0.75
emerg.,152,1dAVb,Specificity,0.9788293897882939
emerg.,152,1dAVb,F1 score,0.6451612903225806
emerg.,152,RBBB,Precision,0.9230769230769231
emerg.,152,RBBB,Recall,0.6857142857142857
emerg.,152,RBBB,Specificity,0.9974747474747475
emerg.,152,RBBB,F1 score,0.7999999999999999
emerg.,152,LBBB,Precision,0.9230769230769231
emerg.,152,LBBB,Recall,0.8
emerg.,152,LBBB,Specificity,0.9974842767295597
emerg.,152,LBBB,F1 score,0.8695652173913043
emerg.,152,SB,Precision,0.7272727272727273
emerg.,152,SB,Recall,0.7857142857142857
emerg.,152,SB,Specificity,0.9938574938574939
emerg.,152,SB,F1 score,0.7777777777777778
emerg.,152,AF,Precision,0.6666666666666666
emerg.,152,AF,Recall,0.46153846153846156
emerg.,152,AF,Specificity,0.9962962962962963
emerg.,152,AF,F1 score,0.5599999999999999
emerg.,152,ST,Precision,0.9047619047619048
emerg.,152,ST,Recall,0.9090909090909091
emerg.,152,ST,Specificity,0.9949937421777222
emerg.,152,ST,F1 score,0.9206349206349206
emerg.,153,1dAVb,Precision,0.5526315789473685
emerg.,153,1dAVb,Recall,0.75
emerg.,153,1dAVb,Specificity,0.9788293897882939
emerg.,153,1dAVb,F1 score,0.6451612903225806
emerg.,153,RBBB,Precision,0.9230769230769231
emerg.,153,RBBB,Recall,0.6857142857142857
emerg.,153,RBBB,Specificity,0.9974747474747475
emerg.,153,RBBB,F1 score,0.7999999999999999
emerg.,153,LBBB,Precision,0.9230769230769231
emerg.,153,LBBB,Recall,0.8
emerg.,153,LBBB,Specificity,0.9974842767295597
emerg.,153,LBBB,F1 score,0.8695652173913043
emerg.,153,SB,Precision,0.7333333333333333
emerg.,153,SB,Recall,0.7857142857142857
emerg.,153,SB,Specificity,0.9938574938574939
emerg.,153,SB,F1 score,0.7777777777777778
emerg.,153,AF,Precision,0.6666666666666666
emerg.,153,AF,Recall,0.46153846153846156
emerg.,153,AF,Specificity,0.9962962962962963
emerg.,153,AF,F1 score,0.56
emerg.,153,ST,Precision,0.9047619047619048
emerg.,153,ST,Recall,0.9111111111111111
emerg.,153,ST,Specificity,0.995
emerg.,153,ST,F1 score,0.9206349206349206
emerg.,154,1dAVb,Precision,0.5526315789473685
emerg.,154,1dAVb,Recall,0.75
emerg.,154,1dAVb,Specificity,0.9788293897882939
emerg.,154,1dAVb,F1 score,0.6451612903225807
emerg.,154,RBBB,Precision,0.9230769230769231
emerg.,154,RBBB,Recall,0.6857142857142857
emerg.,154,RBBB,Specificity,0.9974747474747475
emerg.,154,RBBB,F1 score,0.7999999999999999
emerg.,154,LBBB,Precision,0.9230769230769231
emerg.,154,LBBB,Recall,0.8
emerg.,154,LBBB,Specificity,0.9974842767295597
emerg.,154,LBBB,F1 score,0.8695652173913043
emerg.,154,SB,Precision,0.7333333333333333
emerg.,154,SB,Recall,0.7857142857142857
emerg.,154,SB,Specificity,0.9938574938574939
emerg.,154,SB,F1 score,0.7777777777777778
emerg.,154,AF,Precision,0.6666666666666666
emerg.,154,AF,Recall,0.46153846153846156
emerg.,154,AF,Specificity,0.9962962962962963
emerg.,154,AF,F1 score,0.56
emerg.,154,ST,Precision,0.9047619047619048
emerg.,154,ST,Recall,0.9111111111111111
emerg.,154,ST,Specificity,0.995
emerg.,154,ST,F1 score,0.9206349206349206
emerg.,155,1dAVb,Precision,0.5526315789473685
emerg.,155,1dAVb,Recall,0.75
emerg.,155,1dAVb,Specificity,0.9788293897882939
emerg.,155,1dAVb,F1 score,0.6461538461538461
emerg.,155,RBBB,Precision,0.9230769230769231
emerg.,155,RBBB,Recall,0.6875
emerg.,155,RBBB,Specificity,0.9974747474747475
emerg.,155,RBBB,F1 score,0.7999999999999999
emerg.,155,LBBB,Precision,0.9230769230769231
emerg.,155,LBBB,Recall,0.8043478260869565
emerg.,155,LBBB,Specificity,0.9974842767295597
emerg.,155,LBBB,F1 score,0.8695652173913044
emerg.,155,SB,Precision,0.7333333333333333
emerg.,155,SB,Recall,0.7857142857142857
emerg.,155,SB,Specificity,0.9938574938574939
emerg.,155,SB,F1 score,0.7777777777777778
emerg.,155,AF,Precision,0.6666666666666666
emerg.,155,AF,Recall,0.46153846153846156
emerg.,155,AF,Specificity,0.9962962962962963
emerg.,155,AF,F1 score,0.56
emerg.,155,ST,Precision,0.9047619047619048
emerg.,155,ST,Recall,0.9111111111111111
emerg.,155,ST,Specificity,0.9950062421972534
emerg.,155,ST,F1 score,0.9206349206349206
emerg.,156,1dAVb,Precision,0.5526315789473685
emerg.,156,1dAVb,Recall,0.75
emerg.,156,1dAVb,Specificity,0.9788293897882939
emerg.,156,1dAVb,F1 score,0.6461538461538462
emerg.,156,RBBB,Precision,0.925
emerg.,156,RBBB,Recall,0.6875
emerg.,156,RBBB,Specificity,0.9974747474747475
emerg.,156,RBBB,F1 score,0.7999999999999999
emerg.,156,LBBB,Precision,0.9230769230769231
emerg.,156,LBBB,Recall,0.8055555555555556
emerg.,156,LBBB,Specificity,0.9974842767295597
emerg.,156,LBBB,F1 score,0.8695652173913044
emerg.,156,SB,Precision,0.7333333333333333
emerg.,156,SB,Recall,0.7857142857142857
emerg.,156,SB,Specificity,0.9938574938574939
emerg.,156,SB,F1 score,0.7777777777777778
emerg.,156,AF,Precision,0.6666666666666666
emerg.,156,AF,Recall,0.46153846153846156
emerg.,156,AF,Specificity,0.9963008631319359
emerg.,156,AF,F1 score,0.56
emerg.,156,ST,Precision,0.9047619047619048
emerg.,156,ST,Recall,0.9111111111111111
emerg.,156,ST,Specificity,0.9950062421972534
emerg.,156,ST,F1 score,0.9206349206349206
emerg.,157,1dAVb,Precision,0.5555555555555556
emerg.,157,1dAVb,Recall,0.75
emerg.,157,1dAVb,Specificity,0.9788293897882939
emerg.,157,1dAVb,F1 score,0.6461538461538462
emerg.,157,RBBB,Precision,0.925
emerg.,157,RBBB,Recall,0.6875
emerg.,157,RBBB,Specificity,0.9974747474747475
emerg.,157,RBBB,F1 score,0.7999999999999999
emerg.,157,LBBB,Precision,0.9230769230769231
emerg.,157,LBBB,Recall,0.8055555555555556
emerg.,157,LBBB,Specificity,0.9974842767295597
emerg.,157,LBBB,F1 score,0.8709677419354839
emerg.,157,SB,Precision,0.7333333333333333
emerg.,157,SB,Recall,0.7857142857142857
emerg.,157,SB,Specificity,0.9938574938574939
emerg.,157,SB,F1 score,0.7804878048780488
emerg.,157,AF,Precision,0.6666666666666666
emerg.,157,AF,Recall,0.46153846153846156
emerg.,157,AF,Specificity,0.9963008631319359
emerg.,157,AF,F1 score,0.56
emerg.,157,ST,Precision,0.90625
emerg.,157,ST,Recall,0.9117647058823529
emerg.,157,ST,Specificity,0.9950124688279302
emerg.,157,ST,F1 score,0.9206349206349206
emerg.,158,1dAVb,Precision,0.5555555555555556
emerg.,158,1dAVb,Recall,0.75
emerg.,158,1dAVb,Specificity,0.9788293897882939
emerg.,158,1dAVb,F1 score,0.6461538461538462
emerg.,158,RBBB,Precision,0.925
emerg.,158,RBBB,Recall,0.6875
emerg.,158,RBBB,Specificity,0.9974747474747475
emerg.,158,RBBB,F1 score,0.8
emerg.,158,LBBB,Precision,0.9230769230769231
emerg.,158,LBBB,Recall,0.8055555555555556
emerg.,158,LBBB,Specificity,0.9974874371859297
emerg.,158,LBBB,F1 score,0.8709677419354839
emerg.,158,SB,Precision,0.7333333333333333
emerg.,158,SB,Recall,0.7857142857142857
emerg.,158,SB,Specificity,0.9938650306748467
emerg.,158,SB,F1 score,0.7826086956521738
emerg.,158,AF,Precision,0.6666666666666666
emerg.,158,AF,Recall,0.46153846153846156
emerg.,158,AF,Specificity,0.9963008631319359
emerg.,158,AF,F1 score,0.56
emerg.,158,ST,Precision,0.90625
emerg.,158,ST,Recall,0.9117647058823529
emerg.,158,ST,Specificity,0.9950372208436724
emerg.,158,ST,F1 score,0.9206349206349206
emerg.,159,1dAVb,Precision,0.5555555555555556
emerg.,159,1dAVb,Recall,0.75
emerg.,159,1dAVb,Specificity,0.9788557213930348
emerg.,159,1dAVb,F1 score,0.6478873239436619
emerg.,159,RBBB,Precision,0.9259259259259259
emerg.,159,RBBB,Recall,0.6896551724137931
emerg.,159,RBBB,Specificity,0.9974747474747475
emerg.,159,RBBB,F1 score,0.8
emerg.,159,LBBB,Precision,0.9230769230769231
emerg.,159,LBBB,Recall,0.8055555555555556
emerg.,159,LBBB,Specificity,0.9974874371859297
emerg.,159,LBBB,F1 score,0.8709677419354839
emerg.,159,SB,Precision,0.7333333333333333
emerg.,159,SB,Recall,0.7857142857142857
emerg.,159,SB,Specificity,0.9938650306748467
emerg.,159,SB,F1 score,0.7826086956521738
emerg.,159,AF,Precision,0.6666666666666666
emerg.,159,AF,Recall,0.46153846153846156
emerg.,159,AF,Specificity,0.9963008631319359
emerg.,159,AF,F1 score,0.56
emerg.,159,ST,Precision,0.90625
emerg.,159,ST,Recall,0.9117647058823529
emerg.,159,ST,Specificity,0.9961089494163424
emerg.,159,ST,F1 score,0.9206349206349206
emerg.,160,1dAVb,Precision,0.5555555555555556
emerg.,160,1dAVb,Recall,0.75
emerg.,160,1dAVb,Specificity,0.9788557213930348
emerg.,160,1dAVb,F1 score,0.6478873239436619
emerg.,160,RBBB,Precision,0.9259259259259259
emerg.,160,RBBB,Recall,0.6896551724137931
emerg.,160,RBBB,Specificity,0.9974747474747475
emerg.,160,RBBB,F1 score,0.8
emerg.,160,LBBB,Precision,0.925
emerg.,160,LBBB,Recall,0.8055555555555556
emerg.,160,LBBB,Specificity,0.9974874371859297
emerg.,160,LBBB,F1 score,0.8709677419354839
emerg.,160,SB,Precision,0.7333333333333333
emerg.,160,SB,Recall,0.7894736842105263
emerg.,160,SB,Specificity,0.9938650306748467
emerg.,160,SB,F1 score,0.7826086956521738
emerg.,160,AF,Precision,0.6666666666666666
emerg.,160,AF,Recall,0.4666666666666667
emerg.,160,AF,Specificity,0.9963008631319359
emerg.,160,AF,F1 score,0.5625
emerg.,160,ST,Precision,0.90625
emerg.,160,ST,Recall,0.9117647058823529
emerg.,160,ST,Specificity,0.9961290322580645
emerg.,160,ST,F1 score,0.9206349206349206
emerg.,161,1dAVb,Precision,0.5555555555555556
emerg.,161,1dAVb,Recall,0.75
emerg.,161,1dAVb,Specificity,0.9788819875776398
emerg.,161,1dAVb,F1 score,0.647887323943662
emerg.,161,RBBB,Precision,0.9259259259259259
emerg.,161,RBBB,Recall,0.6904761904761905
emerg.,161,RBBB,Specificity,0.9974747474747475
emerg.,161,RBBB,F1 score,0.8
emerg.,161,LBBB,Precision,0.9259259259259259
emerg.,161,LBBB,Recall,0.8064516129032258
emerg.,161,LBBB,Specificity,0.9974874371859297
emerg.,161,LBBB,F1 score,0.8709677419354839
emerg.,161,SB,Precision,0.7333333333333333
emerg.,161,SB,Recall,0.7894736842105263
emerg.,161,SB,Specificity,0.9938650306748467
emerg.,161,SB,F1 score,0.7826086956521738
emerg.,161,AF,Precision,0.6666666666666666
emerg.,161,AF,Recall,0.4666666666666667
emerg.,161,AF,Specificity,0.9963008631319359
emerg.,161,AF,F1 score,0.5714285714285713
emerg.,161,ST,Precision,0.90625
emerg.,161,ST,Recall,0.9117647058823529
emerg.,161,ST,Specificity,0.9961290322580645
emerg.,161,ST,F1 score,0.9206349206349206
emerg.,162,1dAVb,Precision,0.5555555555555556
emerg.,162,1dAVb,Recall,0.75
emerg.,162,1dAVb,Specificity,0.9788819875776398
emerg.,162,1dAVb,F1 score,0.6486486486486486
emerg.,162,RBBB,Precision,0.9259259259259259
emerg.,162,RBBB,Recall,0.6904761904761905
emerg.,162,RBBB,Specificity,0.9974747474747475
emerg.,162,RBBB,F1 score,0.8
emerg.,162,LBBB,Precision,0.9259259259259259
emerg.,162,LBBB,Recall,0.8064516129032258
emerg.,162,LBBB,Specificity,0.9974874371859297
emerg.,162,LBBB,F1 score,0.870967741935484
emerg.,162,SB,Precision,0.7333333333333333
emerg.,162,SB,Recall,0.7894736842105263
emerg.,162,SB,Specificity,0.9938725490196079
emerg.,162,SB,F1 score,0.7826086956521738
emerg.,162,AF,Precision,0.6666666666666666
emerg.,162,AF,Recall,0.4666666666666667
emerg.,162,AF,Specificity,0.9963008631319359
emerg.,162,AF,F1 score,0.5714285714285714
emerg.,162,ST,Precision,0.90625
emerg.,162,ST,Recall,0.9117647058823529
emerg.,162,ST,Specificity,0.9961389961389961
emerg.,162,ST,F1 score,0.9206349206349207
emerg.,163,1dAVb,Precision,0.5555555555555556
emerg.,163,1dAVb,Recall,0.75
emerg.,163,1dAVb,Specificity,0.9788819875776398
emerg.,163,1dAVb,F1 score,0.6493506493506493
emerg.,163,RBBB,Precision,0.9259259259259259
emerg.,163,RBBB,Recall,0.6904761904761905
emerg.,163,RBBB,Specificity,0.9974747474747475
emerg.,163,RBBB,F1 score,0.8
emerg.,163,LBBB,Precision,0.9259259259259259
emerg.,163,LBBB,Recall,0.8064516129032258
emerg.,163,LBBB,Specificity,0.9974874371859297
emerg.,163,LBBB,F1 score,0.8717948717948718
emerg.,163,SB,Precision,0.7333333333333333
emerg.,163,SB,Recall,0.7894736842105263
emerg.,163,SB,Specificity,0.9938725490196079
emerg.,163,SB,F1 score,0.7826086956521738
emerg.,163,AF,Precision,0.6666666666666666
emerg.,163,AF,Recall,0.4666666666666667
emerg.,163,AF,Specificity,0.9963008631319359
emerg.,163,AF,F1 score,0.5714285714285714
emerg.,163,ST,Precision,0.90625
emerg.,163,ST,Recall,0.9117647058823529
emerg.,163,ST,Specificity,0.9961439588688946
emerg.,163,ST,F1 score,0.9210526315789473
emerg.,164,1dAVb,Precision,0.5555555555555556
emerg.,164,1dAVb,Recall,0.75
emerg.,164,1dAVb,Specificity,0.9788819875776398
emerg.,164,1dAVb,F1 score,0.6499999999999999
emerg.,164,RBBB,Precision,0.9259259259259259
emerg.,164,RBBB,Recall,0.6904761904761905
emerg.,164,RBBB,Specificity,0.9974747474747475
emerg.,164,RBBB,F1 score,0.8
emerg.,164,LBBB,Precision,0.9259259259259259
emerg.,164,LBBB,Recall,0.8064516129032258
emerg.,164,LBBB,Specificity,0.9974874371859297
emerg.,164,LBBB,F1 score,0.8717948717948718
emerg.,164,SB,Precision,0.7333333333333333
emerg.,164,SB,Recall,0.7894736842105263
emerg.,164,SB,Specificity,0.9938725490196079
emerg.,164,SB,F1 score,0.7826086956521738
emerg.,164,AF,Precision,0.6666666666666666
emerg.,164,AF,Recall,0.4666666666666667
emerg.,164,AF,Specificity,0.9963008631319359
emerg.,164,AF,F1 score,0.5714285714285714
emerg.,164,ST,Precision,0.90625
emerg.,164,ST,Recall,0.9117647058823529
emerg.,164,ST,Specificity,0.9961489088575096
emerg.,164,ST,F1 score,0.9210526315789473
emerg.,165,1dAVb,Precision,0.5555555555555556
emerg.,165,1dAVb,Recall,0.75
emerg.,165,1dAVb,Specificity,0.9789081885856079
emerg.,165,1dAVb,F1 score,0.6511627906976744
emerg.,165,RBBB,Precision,0.9259259259259259
emerg.,165,RBBB,Recall,0.6923076923076923
emerg.,165,RBBB,Specificity,0.9974747474747475
emerg.,165,RBBB,F1 score,0.8
emerg.,165,LBBB,Precision,0.9259259259259259
emerg.,165,LBBB,Recall,0.8064516129032258
emerg.,165,LBBB,Specificity,0.9974874371859297
emerg.,165,LBBB,F1 score,0.8727272727272727
emerg.,165,SB,Precision,0.7333333333333333
emerg.,165,SB,Recall,0.7894736842105263
emerg.,165,SB,Specificity,0.9938725490196079
emerg.,165,SB,F1 score,0.7826086956521738
emerg.,165,AF,Precision,0.6666666666666666
emerg.,165,AF,Recall,0.4666666666666667
emerg.,165,AF,Specificity,0.9963008631319359
emerg.,165,AF,F1 score,0.5714285714285714
emerg.,165,ST,Precision,0.90625
emerg.,165,ST,Recall,0.9117647058823529
emerg.,165,ST,Specificity,0.9961489088575096
emerg.,165,ST,F1 score,0.9210526315789473
emerg.,166,1dAVb,Precision,0.5555555555555556
emerg.,166,1dAVb,Recall,0.75
emerg.,166,1dAVb,Specificity,0.9789081885856079
emerg.,166,1dAVb,F1 score,0.6521739130434783
emerg.,166,RBBB,Precision,0.9259259259259259
emerg.,166,RBBB,Recall,0.6923076923076923
emerg.,166,RBBB,Specificity,0.9974779319041615
emerg.,166,RBBB,F1 score,0.8
emerg.,166,LBBB,Precision,0.9259259259259259
emerg.,166,LBBB,Recall,0.8064516129032258
emerg.,166,LBBB,Specificity,0.9974874371859297
emerg.,166,LBBB,F1 score,0.8727272727272727
emerg.,166,SB,Precision,0.7333333333333333
emerg.,166,SB,Recall,0.7894736842105263
emerg.,166,SB,Specificity,0.9938725490196079
emerg.,166,SB,F1 score,0.7826086956521738
emerg.,166,AF,Precision,0.6666666666666666
emerg.,166,AF,Recall,0.4666666666666667
emerg.,166,AF,Specificity,0.9963008631319359
emerg.,166,AF,F1 score,0.5714285714285714
emerg.,166,ST,Precision,0.90625
emerg.,166,ST,Recall,0.9117647058823529
emerg.,166,ST,Specificity,0.9961538461538462
emerg.,166,ST,F1 score,0.9210526315789473
emerg.,167,1dAVb,Precision,0.5555555555555556
emerg.,167,1dAVb,Recall,0.75
emerg.,167,1dAVb,Specificity,0.9789343246592317
emerg.,167,1dAVb,F1 score,0.6521739130434783
emerg.,167,RBBB,Precision,0.9259259259259259
emerg.,167,RBBB,Recall,0.6923076923076923
emerg.,167,RBBB,Specificity,0.9974779319041615
emerg.,167,RBBB,F1 score,0.8
emerg.,167,LBBB,Precision,0.9259259259259259
emerg.,167,LBBB,Recall,0.8064516129032258
emerg.,167,LBBB,Specificity,0.9974874371859297
emerg.,167,LBBB,F1 score,0.8727272727272727
emerg.,167,SB,Precision,0.7333333333333333
emerg.,167,SB,Recall,0.7894736842105263
emerg.,167,SB,Specificity,0.9938725490196079
emerg.,167,SB,F1 score,0.7826086956521738
emerg.,167,AF,Precision,0.6666666666666666
emerg.,167,AF,Recall,0.4666666666666667
emerg.,167,AF,Specificity,0.9963008631319359
emerg.,167,AF,F1 score,0.5714285714285714
emerg.,167,ST,Precision,0.90625
emerg.,167,ST,Recall,0.9130434782608695
emerg.,167,ST,Specificity,0.9961538461538462
emerg.,167,ST,F1 score,0.9210526315789475
emerg.,168,1dAVb,Precision,0.5555555555555556
emerg.,168,1dAVb,Recall,0.75
emerg.,168,1dAVb,Specificity,0.9789864029666254
emerg.,168,1dAVb,F1 score,0.6530612244897959
emerg.,168,RBBB,Precision,0.9259259259259259
emerg.,168,RBBB,Recall,0.6923076923076923
emerg.,168,RBBB,Specificity,0.9974779319041615
emerg.,168,RBBB,F1 score,0.8
emerg.,168,LBBB,Precision,0.9259259259259259
emerg.,168,LBBB,Recall,0.8064516129032258
emerg.,168,LBBB,Specificity,0.9974874371859297
emerg.,168,LBBB,F1 score,0.8727272727272727
emerg.,168,SB,Precision,0.7333333333333333
emerg.,168,SB,Recall,0.7894736842105263
emerg.,168,SB,Specificity,0.9938800489596084
emerg.,168,SB,F1 score,0.7826086956521738
emerg.,168,AF,Precision,0.6666666666666666
emerg.,168,AF,Recall,0.4666666666666667
emerg.,168,AF,Specificity,0.9963008631319359
emerg.,168,AF,F1 score,0.5714285714285714
emerg.,168,ST,Precision,0.90625
emerg.,168,ST,Recall,0.9130434782608695
emerg.,168,ST,Specificity,0.9961587708066582
emerg.,168,ST,F1 score,0.9210526315789475
emerg.,169,1dAVb,Precision,0.5555555555555556
emerg.,169,1dAVb,Recall,0.75
emerg.,169,1dAVb,Specificity,0.9789864029666254
emerg.,169,1dAVb,F1 score,0.6530612244897959
emerg.,169,RBBB,Precision,0.9259259259259259
emerg.,169,RBBB,Recall,0.6923076923076923
emerg.,169,RBBB,Specificity,0.9974779319041615
emerg.,169,RBBB,F1 score,0.8
emerg.,169,LBBB,Precision,0.9259259259259259
emerg.,169,LBBB,Recall,0.8064516129032258
emerg.,169,LBBB,Specificity,0.9974874371859297
emerg.,169,LBBB,F1 score,0.8727272727272727
emerg.,169,SB,Precision,0.7333333333333333
emerg.,169,SB,Recall,0.7894736842105263
emerg.,169,SB,Specificity,0.9938800489596084
emerg.,169,SB,F1 score,0.7826086956521738
emerg.,169,AF,Precision,0.6666666666666666
emerg.,169,AF,Recall,0.4666666666666667
emerg.,169,AF,Specificity,0.9963054187192119
emerg.,169,AF,F1 score,0.5714285714285714
emerg.,169,ST,Precision,0.9069767441860465
emerg.,169,ST,Recall,0.9130434782608695
emerg.,169,ST,Specificity,0.9961587708066582
emerg.,169,ST,F1 score,0.9210526315789475
emerg.,170,1dAVb,Precision,0.5555555555555556
emerg.,170,1dAVb,Recall,0.75
emerg.,170,1dAVb,Specificity,0.9790123456790123
emerg.,170,1dAVb,F1 score,0.6530612244897959
emerg.,170,RBBB,Precision,0.9259259259259259
emerg.,170,RBBB,Recall,0.6923076923076923
emerg.,170,RBBB,Specificity,0.9974779319041615
emerg.,170,RBBB,F1 score,0.8
emerg.,170,LBBB,Precision,0.9259259259259259
emerg.,170,LBBB,Recall,0.8064516129032258
emerg.,170,LBBB,Specificity,0.9974874371859297
emerg.,170,LBBB,F1 score,0.8727272727272728
emerg.,170,SB,Precision,0.7368421052631579
emerg.,170,SB,Recall,0.7916666666666666
emerg.,170,SB,Specificity,0.9938800489596084
emerg.,170,SB,F1 score,0.782608695652174
emerg.,170,AF,Precision,0.6666666666666666
emerg.,170,AF,Recall,0.4666666666666667
emerg.,170,AF,Specificity,0.9963054187192119
emerg.,170,AF,F1 score,0.5714285714285714
emerg.,170,ST,Precision,0.9069767441860465
emerg.,170,ST,Recall,0.9130434782608695
emerg.,170,ST,Specificity,0.9961587708066582
emerg.,170,ST,F1 score,0.9210526315789475
emerg.,171,1dAVb,Precision,0.5581395348837209
